generacion,fitness,fitness_promedio,fitness_max,fitness_min,fitness_varianza,tiempo (ms)
0,10232.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10273.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10185.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10152.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10167.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10254.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10191.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10177.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10210.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10166.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10165.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10188.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10209.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10176.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10177.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10224.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10204.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10213.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10159.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10199.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10232.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10168.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10164.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10176.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10257.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10259.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10164.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10175.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10197.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10195.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10225.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10157.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10170.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10185.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10174.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10159.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10059.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10074.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10000.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10050.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10114.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10111.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10092.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10119.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10185.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10077.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9963.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10119.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10034.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10028.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10060.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10098.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10026.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10055.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10050.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10151.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10079.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9926.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10188.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10023.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10030.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10049.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10128.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10251.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10129.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10049.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9986.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10093.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10125.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10137.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10019.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10011.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10031.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10004.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10063.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10091.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10060.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10036.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9975.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10218.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10114.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10102.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10083.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10060.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10076.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10195.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10075.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10011.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10083.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10024.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10153.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10239.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9943.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10098.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10096.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9971.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10119.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10067.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10024.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10090.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10027.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10067.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9996.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9994.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9999.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10178.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10027.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10053.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9999.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10199.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10096.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10024.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10038.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10223.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9882.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10218.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10018.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10107.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10144.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10014.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10077.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10062.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10155.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10122.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10008.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10098.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10175.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10128.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10019.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10022.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10013.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10137.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10314.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10067.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10027.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10199.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10132.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10103.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10031.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10242.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9918.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9981.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9977.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10145.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9998.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10084.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10023.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10157.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10129.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10174.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10177.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10092.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10071.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10080.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10137.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10048.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10150.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10127.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10013.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10111.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10110.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10114.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10015.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10008.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10215.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10269.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10077.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10073.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9968.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9981.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9943.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10112.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9887.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10031.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10073.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10025.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10024.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9964.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10131.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9960.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10252.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10072.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10076.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10060.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10156.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10045.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9925.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10259.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10172.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10200.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9927.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10224.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9972.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10147.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10112.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10076.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10032.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10040.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10049.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9943.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10191.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9986.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10100.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9894.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10180.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10034.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10005.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10195.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10034.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9975.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10211.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9945.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10075.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10090.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10149.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10248.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10177.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10060.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10257.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10051.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10024.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10031.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10007.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10054.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10213.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9977.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9947.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10179.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10131.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9996.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10160.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10181.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9928.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10061.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10166.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10064.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10035.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10023.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10088.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10225.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10110.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10118.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10029.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10034.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10068.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9956.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10168.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10129.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10098.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10099.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10022.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10138.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10115.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10066.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10131.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10087.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10020.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9975.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10063.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10200.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10032.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10041.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10117.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9982.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10004.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10063.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10089.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9995.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10237.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10040.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10119.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10019.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10174.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10111.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10086.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10188.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10077.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10055.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10074.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10149.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9984.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10002.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10051.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10015.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10012.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10137.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10008.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10102.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10102.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10076.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10199.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10031.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10156.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10127.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10080.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10171.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10093.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10135.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10157.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10182.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10153.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10109.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,9968.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10217.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10077.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10020.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10029.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10230.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10053.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10180.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10021.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10053.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10023.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10197.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10021.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10069.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10128.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10131.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10003.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10214.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10090.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10030.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10119.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10109.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10139.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10079.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10232.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
0,10074.0,10089.916,10380.0,9822.0,6488.3589440000005,0.0
